Consume Trader // ID=0;Radioativos;NBCJacketGray;*;3000;300;
Consume Trader // ID=0;Radioativos;NBCHoodGray;*;3000;300;
Consume Trader // ID=0;Radioativos;NBCGlovesYellow;*;3000;300;
Consume Trader // ID=0;Radioativos;NBCBootsYellow;*;3000;300;
Consume Trader // ID=0;Radioativos;NBCPantsYellow;*;3000;300;
Consume Trader // ID=0;Radioativos;NBCJacketYellow;*;3000;300;
Consume Trader // ID=0;Radioativos;NBCHoodYellow;*;3000;300;
Consume Trader // ID=0;Radioativos;GP5GasMask;*;3000;300;
Consume Trader // ID=0;Radioativos;GasMask_Filter;*;3000;300;
Misc Trader // ID=1;Tools (small);Screwdriver;*;800;80;
Misc Trader // ID=1;Tools (small);Wrench;*;500;50;
Misc Trader // ID=1;Tools (small);SewingKit;*;500;50;
Misc Trader // ID=1;Tools (small);Pliers;*;800;80;
Misc Trader // ID=1;Tools (small);LeatherSewingKit;*;500;50;
Misc Trader // ID=1;Tools (small);Whetstone;*;100;10;
Misc Trader // ID=1;Tools (small);Hammer;*;1000;100;
Misc Trader // ID=1;Tools (small);Hacksaw;*;1500;150;
Misc Trader // ID=1;Tools (small);HandSaw;*;1500;150;
Misc Trader // ID=1;Tools (small);WeaponCleaningKit;*;500;50;
Misc Trader // ID=1;Tools (small);KitchenKnife;*;200;20;
Misc Trader // ID=1;Tools (small);SteakKnife;*;150;15;
Misc Trader // ID=1;Tools (small);HuntingKnife;*;300;30;
Misc Trader // ID=1;Tools (small);CanOpener;*;100;10;
Misc Trader // ID=1;Tools (small);Compass;*;100;10;
Misc Trader // ID=1;Tools (small);OrienteeringCompass;*;100;10;
Misc Trader // ID=1;Tools (small);Hatchet;*;2000;200;
Misc Trader // ID=1;Tools (small);CombatKnife;*;300;50;
Misc Trader // ID=1;Tools (small);Machete;*;500;50;
Misc Trader // ID=1;Tools (small);Lockpick;*;500;50;
Misc Trader // ID=1;Tools (small);Binoculars;*;500;50;
Misc Trader // ID=1;Tools (small);FishingRod;*;1000;100;
Misc Trader // ID=1;Tools (big);LugWrench;*;500;-1;
Misc Trader // ID=1;Tools (big);Crowbar;*;800;-1;
Misc Trader // ID=1;Tools (big);Shovel;*;1500;-1;
Misc Trader // ID=1;Tools (big);Pickaxe;*;1500;-1;
Misc Trader // ID=1;Tools (big);SledgeHammer;*;-1;-1;
Misc Trader // ID=1;Tools (big);PipeWrench;W;300;-1;
Misc Trader // ID=1;Tools (big);WoodAxe;*;1500;-1;
Misc Trader // ID=1;Tools (big);FirefighterAxe;*;1500;-1;
Misc Trader // ID=1;Electronics;Battery9V;*;100;10;
Misc Trader // ID=1;Electronics;PersonalRadio;*;1000;-1;
Misc Trader // ID=1;Electronics;Megaphone;*;100000;500;
Misc Trader // ID=1;Electronics;ElectronicRepairKit;*;500;-1;
Misc Trader // ID=1;Electronics;CableReel;*;500;-1;
Misc Trader // ID=1;Electronics;BatteryCharger;*;500;-1;
Misc Trader // ID=1;Electronics;BaseRadio;*;1000;-1;
Misc Trader // ID=1;Electronics;Rangefinder;*;500;-1;
Misc Trader // ID=1;Electronics;NVGoggles;*;1500;-1;
Misc Trader // ID=1;Electronics;RFSolarPanelKit;*;7500;-1;
Misc Trader // ID=1;Electronics;Powerstrip;*;7500;-1;
Misc Trader // ID=1;Fire & Lights;Chemlight_Blue;*;200;-1;
Misc Trader // ID=1;Fire & Lights;Chemlight_Green;*;200;-1;
Misc Trader // ID=1;Fire & Lights;Chemlight_Red;*;200;-1;
Misc Trader // ID=1;Fire & Lights;Chemlight_White;*;200;-1;
Misc Trader // ID=1;Fire & Lights;Chemlight_Yellow;*;200;-1;
Misc Trader // ID=1;Fire & Lights;Roadflare;*;500;-1;
Misc Trader // ID=1;Fire & Lights;Matchbox;*;250;-1;
Misc Trader // ID=1;Fire & Lights;Flashlight;*;300;-1;
Misc Trader // ID=1;Fire & Lights;PortableGasLamp;*;250;-1;
Misc Trader // ID=1;Fire & Lights;PortableGasStove;*;300;-1;
Misc Trader // ID=1;Fire & Lights;Headtorch_Black;*;300;-1;
Misc Trader // ID=1;Fire & Lights;Headtorch_Grey;*;300;-1;
Misc Trader // ID=1;Fire & Lights;Spotlight;*;1000;-1;
Misc Trader // ID=1;Cooking & Hunting Supplies;PurificationTablets;*;500;-1;
Misc Trader // ID=1;Cooking & Hunting Supplies;Pot;*;1000;-1;
Misc Trader // ID=1;Cooking & Hunting Supplies;Tripod;*;500;-1;
Misc Trader // ID=1;Hardware Supplies;Paper;*;-1;10;
Misc Trader // ID=1;Hardware Supplies;Pen_Blue;*;50;-1;
Misc Trader // ID=1;Hardware Supplies;Rope;*;1000;80;
Misc Trader // ID=1;Hardware Supplies;TannedLeather;*;200;-1;
Misc Trader // ID=1;Hardware Supplies;AntiPestsSpray;*;500;-1;
Misc Trader // ID=1;Hardware Supplies;MetalWire;*;4600;-1;
Misc Trader // ID=1;Hardware Supplies;EpoxyPutty;*;500;-1;
Misc Trader // ID=1;Hardware Supplies;DuctTape;*;800;-1;
Misc Trader // ID=1;Hardware Supplies;XmasLights;*;300;-1;
Misc Trader // ID=1;Hardware Supplies;HandcuffKeys;*;100;-1;
Misc Trader // ID=1;Hardware Supplies;Handcuffs;*;100;-1;
Misc Trader // ID=1;Hardware Supplies;Netting;1;10;-1;
Misc Trader // ID=1;Hardware Supplies;BurlapSack;*;100;-1;
Misc Trader // ID=1;Hardware Supplies;SmallProtectorCase;*;70;-1;
Misc Trader // ID=1;Hardware Supplies;AmmoBox;*;300;-1;
Misc Trader // ID=1;Hardware Supplies;SmallGasCanister;*;25;-1;
Misc Trader // ID=1;Hardware Supplies;MediumGasCanister;*;50;-1;
Misc Trader // ID=1;Hardware Supplies;LargeGasCanister;*;100;-1;
Misc Trader // ID=1;Hardware Supplies;CanisterGasoline;*;1000;-1;
Misc Trader // ID=1;Hardware Supplies;NailBox;*;4500;-1;
Misc Trader // ID=1;Hardware Supplies;BarbedWire;*;4600;-1;
Misc Trader // ID=1;Hardware Supplies;Camonet;*;60;6;
Misc Trader // ID=1;Hardware Supplies;BarrelHoles_Blue;*;500;-1;
Misc Trader // ID=1;Hardware Supplies;BarrelHoles_Green;*;500;-1;
Misc Trader // ID=1;Hardware Supplies;BarrelHoles_Red;*;500;-1;
Misc Trader // ID=1;Hardware Supplies;BarrelHoles_Yellow;*;500;-1;
Misc Trader // ID=1;Hardware Supplies;Barrel_Blue;*;500;250;
Misc Trader // ID=1;Hardware Supplies;Barrel_Green;*;500;250;
Misc Trader // ID=1;Hardware Supplies;Barrel_Red;*;500;250;
Misc Trader // ID=1;Hardware Supplies;Barrel_Yellow;*;500;250;
Misc Trader // ID=1;Hardware Supplies;SeaChest;*;500;-1;
Misc Trader // ID=1;Hardware Supplies;PowerGenerator;*;1500;-1;
Misc Trader // ID=1;Seeds & Lime;TomatoSeedsPack;*;50;-1;
Misc Trader // ID=1;Seeds & Lime;PepperSeedsPack;*;50;-1;
Misc Trader // ID=1;Seeds & Lime;ZucchiniSeedsPack;*;50;-1;
Misc Trader // ID=1;Seeds & Lime;PumpkinSeedsPack;*;50;-1;
Misc Trader // ID=1;Seeds & Lime;GardenLime;*;800;10;
Misc Trader // ID=1;Fluffy Pets <3;Bear_Beige;*;-1;10000;
Misc Trader // ID=1;Fluffy Pets <3;Bear_Dark;*;-1;10000;
Misc Trader // ID=1;Fluffy Pets <3;Bear_Pink;*;-1;10000;
Misc Trader // ID=1;Fluffy Pets <3;Bear_White;*;-1;10000;
Misc Trader // ID=1; Tendas;CarTent;*;-1;800;
Misc Trader // ID=1; Tendas;LargeTent;*;-1;800;
Misc Trader // ID=1; Tendas;MediumTent;*;-1;800;
Misc Trader // ID=1; Tendas;MediumTent_Green;*;-1;800;
Misc Trader // ID=1; Tendas;MediumTent_Orange;*;-1;800;
Misc Trader // ID=1; Tendas;PartyTent;*;-1;800;
Misc Trader // ID=1; Tendas;PartyTent_Blue;*;-1;800;
Misc Trader // ID=1; Tendas;PartyTent_Brown;*;-1;800;
Misc Trader // ID=1; Tendas;PartyTent_Lunapark;*;-1;800;
Weapon Trader // ID=2;Melee;BrassKnuckles_Shiny;W;-1;50;
Weapon Trader // ID=2;Melee;StunBaton;W;-1;50;
Weapon Trader // ID=2;Melee;Pipe;W;-1;50;
Weapon Trader // ID=2;Melee;CattleProd;W;-1;50;
Weapon Trader // ID=2;Melee;BaseballBat;W;-1;50;
Weapon Trader // ID=2;Melee;NailedBaseballBat;W;-1;50;
Weapon Trader // ID=2;Pistolas;Flaregun;W;-1;100;
Weapon Trader // ID=2;Pistolas;MakarovIJ70;W;-1;100;
Weapon Trader // ID=2;Pistolas;CZ75;W;-1;100;
Weapon Trader // ID=2;Pistolas;FNX45;W;-1;100;
Weapon Trader // ID=2;Pistolas;Glock19;W;-1;150;
Weapon Trader // ID=2;Pistolas;MKII;W;-1;100;
Weapon Trader // ID=2;Pistolas;Colt1911;W;-1;100;
Weapon Trader // ID=2;Pistolas;Engraved1911;W;-1;100;
Weapon Trader // ID=2;Pistolas;Magnum;W;-1;100;
Weapon Trader // ID=2;Pistolas;Deagle_Gold;W;-1;300;
Weapon Trader // ID=2;Rifles;Izh18;W;-1;150;
Weapon Trader // ID=2;Rifles;Mosin9130;W;-1;200;
Weapon Trader // ID=2;Rifles;CZ527;W;-1;200;
Weapon Trader // ID=2;Rifles;Winchester70;W;-1;200;
Weapon Trader // ID=2;Rifles;SKS;W;-1;300;
Weapon Trader // ID=2;Rifles;ruger1022;W;-1;200;
Weapon Trader // ID=2;Rifles;Repeater;W;-1;200;
Weapon Trader // ID=2;Rifles;Scout_Chernarus;W;-1;200;
Weapon Trader // ID=2;Shotguns;Mp133Shotgun;W;-1;250;
Weapon Trader // ID=2;Shotguns;Izh43Shotgun;W;-1;250;
Weapon Trader // ID=2;Shotguns;Izh18Shotgun;W;-1;250;
Weapon Trader // ID=2;Shotguns;Saiga;W;-1;300;
Weapon Trader // ID=2;Shotguns;ProxyOptic_PSO1;W;-1;200;
Weapon Trader // ID=2;Submachine Guns;CZ61;W;-1;200;
Weapon Trader // ID=2;Submachine Guns;UMP45;W;-1;200;
Weapon Trader // ID=2;Submachine Guns;MP5K;W;-1;200;
Weapon Trader // ID=2;Submachine Guns;AKS74U;W;-1;300;
Weapon Trader // ID=2;Assault Rifles;FAL;W;-1;500;
Weapon Trader // ID=2;Assault Rifles;AKM;W;-1;500;
Weapon Trader // ID=2;Assault Rifles;AK101;W;-1;500;
Weapon Trader // ID=2;Assault Rifles;AK74;W;-1;500;
Weapon Trader // ID=2;Assault Rifles;M4A1;W;-1;500;
Weapon Trader // ID=2;Assault Rifles;M16A2;W;-1;500;
Weapon Trader // ID=2;Assault Rifles;Aug;W;-1;500;
Weapon Trader // ID=2;Assault Rifles;AugShort;W;-1;500;
Weapon Trader // ID=2;Sniper Rifles;VSS;W;-1;300;
Weapon Trader // ID=2;Sniper Rifles;B95;W;-1;200;
Weapon Trader // ID=2;Sniper Rifles;SVD;W;-1;500;
Weapon Trader // ID=2;Sniper Rifles;ASVAL;W;-1;500;
Weapon Trader // ID=2;Grenades;RGD5Grenade;*;-1;50;
Weapon Trader // ID=2;Grenades;M67Grenade;*;-1;50;
Weapon Trader // ID=2;Grenades;M18SmokeGrenade_Red;*;-1;50;
Weapon Trader // ID=2;Grenades;M18SmokeGrenade_Green;*;-1;50;
Weapon Trader // ID=2;Grenades;M18SmokeGrenade_Yellow;*;-1;50;
Weapon Trader // ID=2;Grenades;M18SmokeGrenade_Purple;*;-1;50;
Weapon Trader // ID=2;Grenades;M18SmokeGrenade_White;*;-1;50;
Weapon Trader // ID=2;Grenades;RDG2SmokeGrenade_Black;*;-1;50;
Weapon Trader // ID=2;Grenades;RDG2SmokeGrenade_White;*;-1;50;
Weapon Trader // ID=2;Grenades;FlashGrenade;*;-1;50;
Weapon Trader // ID=2; itens Novos;Scout;W;-1;200;
Weapon Trader // ID=2; itens Novos;ACOGOptic_6x;W;300;200;
Weapon Trader // ID=2; itens Novos;FAMAS;W;-1;200;
Weapon Trader // ID=2; itens Novos;SSG82;W;-1;200;
Weapon Trader // ID=2; itens Novos;P1;W;300;200;
Weapon Trader // ID=2; itens Novos;LongHorn;W;-1;200;
Weapon Trader // ID=2; itens Novos;SawedoffIzh43Shotgun;W;-1;200;
Weapon Trader // ID=2; itens Novos;SawedoffIzh18Shotgun;W;-1;200;
Weapon Trader // ID=2; itens Novos;ReflexOptic;W;-1;200;
Weapon Trader // ID=2; itens Novos;SawedoffFAMAS;W;-1;200;
Weapon Trader // ID=2; itens Novos;CZ550;W;-1;200;
Weapon Supplies // ID=3;Ammunition;Ammo_357;20;20;2;
Weapon Supplies // ID=3;Ammunition;Ammo_380;20;20;2;
Weapon Supplies // ID=3;Ammunition;Ammo_9x19;20;40;4;
Weapon Supplies // ID=3;Ammunition;Ammo_22;20;20;2;
Weapon Supplies // ID=3;Ammunition;Ammo_45ACP;20;30;3;
Weapon Supplies // ID=3;Ammunition;Ammo_12gaPellets;20;40;4;
Weapon Supplies // ID=3;Ammunition;Ammo_12gaSlug;20;40;4;
Weapon Supplies // ID=3;Ammunition;Ammo_9x39;20;40;4;
Weapon Supplies // ID=3;Ammunition;Ammo_9x39AP;20;40;4;
Weapon Supplies // ID=3;Ammunition;Ammo_308Win;20;70;7;
Weapon Supplies // ID=3;Ammunition;Ammo_545x39;20;50;5;
Weapon Supplies // ID=3;Ammunition;Ammo_556x45;20;50;5;
Weapon Supplies // ID=3;Ammunition;Ammo_762x39;20;60;6;
Weapon Supplies // ID=3;Ammunition;Ammo_762x54;20;60;6;
Weapon Supplies // ID=3;Ammunition;Ammo_556x45Tracer;20;50;5;
Weapon Supplies // ID=3;Ammunition;Ammo_545x39Tracer;20;50;5;
Weapon Supplies // ID=3;Ammunition;Ammo_308WinTracer;20;70;7;
Weapon Supplies // ID=3;Ammunition;Ammo_762x39Tracer;20;60;6;
Weapon Supplies // ID=3;Ammunition;Ammo_Flare;20;10;1;
Weapon Supplies // ID=3;Ammunition;Ammo_FlareBlue;20;10;1;
Weapon Supplies // ID=3;Ammunition;Ammo_FlareGreen;20;10;1;
Weapon Supplies // ID=3;Ammunition;Ammo_FlareRed;20;10;1;
Weapon Supplies // ID=3;Ammunition;Ammo_762x54Tracer;20;60;6;
Weapon Supplies // ID=3;Ammunition;AmmoBox_380_35rnd;*;30;3;
Weapon Supplies // ID=3;Ammunition;AmmoBox_9x19_25rnd;*;42;4;
Weapon Supplies // ID=3;Ammunition;AmmoBox_45ACP_25rnd;*;32;3;
Weapon Supplies // ID=3;Ammunition;AmmoBox_22_50Rnd;*;42;4;
Weapon Supplies // ID=3;Ammunition;AmmoBox_00buck_10rnd;*;20;2;
Weapon Supplies // ID=3;Ammunition;AmmoBox_12gaSlug_10Rnd;*;20;2;
Weapon Supplies // ID=3;Ammunition;AmmoBox_9x39_20Rnd;*;40;4;
Weapon Supplies // ID=3;Ammunition;AmmoBox_9x39AP_20Rnd;*;40;4;
Weapon Supplies // ID=3;Ammunition;AmmoBox_308Win_20Rnd;*;70;7;
Weapon Supplies // ID=3;Ammunition;AmmoBox_545x39_20Rnd;*;50;5;
Weapon Supplies // ID=3;Ammunition;AmmoBox_556x45_20Rnd;*;50;5;
Weapon Supplies // ID=3;Ammunition;AmmoBox_762x39_20Rnd;*;60;6;
Weapon Supplies // ID=3;Ammunition;AmmoBox_762x54_20Rnd;*;60;6;
Weapon Supplies // ID=3;Ammunition;AmmoBox_308WinTracer_20Rnd;*;70;7;
Weapon Supplies // ID=3;Ammunition;AmmoBox_545x39Tracer_20Rnd;*;50;5;
Weapon Supplies // ID=3;Ammunition;AmmoBox_556x45Tracer_20Rnd;*;50;5;
Weapon Supplies // ID=3;Ammunition;AmmoBox_762x39Tracer_20Rnd;*;60;6;
Weapon Supplies // ID=3;Ammunition;AmmoBox_762x54Tracer_20Rnd;*;60;6;
Weapon Supplies // ID=3;Magazines;Mag_IJ70_8Rnd;*;50;5;
Weapon Supplies // ID=3;Magazines;Mag_CZ75_15Rnd;*;50;5;
Weapon Supplies // ID=3;Magazines;Mag_Glock_15Rnd;*;50;5;
Weapon Supplies // ID=3;Magazines;Mag_MKII_10Rnd;*;50;5;
Weapon Supplies // ID=3;Magazines;Mag_1911_7Rnd;*;50;5;
Weapon Supplies // ID=3;Magazines;Mag_FNX45_15Rnd;*;50;5;
Weapon Supplies // ID=3;Magazines;Mag_CZ527_5rnd;*;50;5;
Weapon Supplies // ID=3;Magazines;Mag_CZ61_20Rnd;*;50;5;
Weapon Supplies // ID=3;Magazines;Mag_UMP_25Rnd;*;70;7;
Weapon Supplies // ID=3;Magazines;Mag_MP5_30Rnd;*;70;7;
Weapon Supplies // ID=3;Magazines;Mag_FAL_20Rnd;*;80;8;
Weapon Supplies // ID=3;Magazines;Mag_Saiga_5Rnd;*;60;6;
Weapon Supplies // ID=3;Magazines;Mag_Saiga_8Rnd;*;70;7;
Weapon Supplies // ID=3;Magazines;Mag_Saiga_Drum20Rnd;*;80;8;
Weapon Supplies // ID=3;Magazines;Mag_AKM_30Rnd;*;50;5;
Weapon Supplies // ID=3;Magazines;Mag_AKM_Palm30Rnd;*;50;5;
Weapon Supplies // ID=3;Magazines;Mag_AKM_Drum75Rnd;*;100;10;
Weapon Supplies // ID=3;Magazines;Mag_AK101_30Rnd;*;50;5;
Weapon Supplies // ID=3;Magazines;Mag_AK74_30Rnd;*;50;5;
Weapon Supplies // ID=3;Magazines;Mag_STANAG_30Rnd;*;50;5;
Weapon Supplies // ID=3;Magazines;Mag_STANAGCoupled_30Rnd;*;100;10;
Weapon Supplies // ID=3;Magazines;Mag_CMAG_10Rnd;*;15;2;
Weapon Supplies // ID=3;Magazines;Mag_CMAG_20Rnd;*;25;2;
Weapon Supplies // ID=3;Magazines;Mag_CMAG_30Rnd;*;50;5;
Weapon Supplies // ID=3;Magazines;Mag_CMAG_40Rnd;*;55;6;
Weapon Supplies // ID=3;Magazines;Mag_VSS_10Rnd;*;40;4;
Weapon Supplies // ID=3;Magazines;Mag_SVD_10Rnd;*;80;8;
Weapon Supplies // ID=3;Magazines;Mag_308WinSnaploader_2Rnd;*;50;5;
Weapon Supplies // ID=3;Magazines;MAG_Ruger1022_15Rnd;*;50;5;
Weapon Supplies // ID=3;Magazines;Mag_Aug_30Rnd;*;50;5;
Weapon Supplies // ID=3;Handguards;MP5_PlasticHndgrd;*;30;3;
Weapon Supplies // ID=3;Handguards;MP5_RailHndgrd;*;30;3;
Weapon Supplies // ID=3;Handguards;AK74_Hndgrd;*;50;5;
Weapon Supplies // ID=3;Handguards;AK_WoodHndgrd;*;50;5;
Weapon Supplies // ID=3;Handguards;AK_RailHndgrd;*;50;5;
Weapon Supplies // ID=3;Handguards;AK_PlasticHndgrd;*;50;5;
Weapon Supplies // ID=3;Handguards;M4_PlasticHndgrd;*;50;5;
Weapon Supplies // ID=3;Handguards;M4_RISHndgrd;*;50;5;
Weapon Supplies // ID=3;Handguards;M4_MPHndgrd;*;50;5;
Weapon Supplies // ID=3;Buttstocks;MP5k_StockBttstck;*;50;5;
Weapon Supplies // ID=3;Buttstocks;Fal_OeBttstck;*;50;5;
Weapon Supplies // ID=3;Buttstocks;Fal_FoldingBttstck;*;50;5;
Weapon Supplies // ID=3;Buttstocks;Saiga_Bttstck;*;50;5;
Weapon Supplies // ID=3;Buttstocks;AKS74U_Bttstck;*;50;5;
Weapon Supplies // ID=3;Buttstocks;AK74_WoodBttstck;*;50;5;
Weapon Supplies // ID=3;Buttstocks;AK_PlasticBttstck;*;50;5;
Weapon Supplies // ID=3;Buttstocks;AK_WoodBttstck;*;50;5;
Weapon Supplies // ID=3;Buttstocks;AK_FoldingBttstck;*;50;5;
Weapon Supplies // ID=3;Buttstocks;M4_OEBttstck;*;50;5;
Weapon Supplies // ID=3;Buttstocks;M4_CQBBttstck;*;50;5;
Weapon Supplies // ID=3;Buttstocks;M4_MPBttstck;*;50;5;
Weapon Supplies // ID=3;Optics;M4_CarryHandleOptic;*;50;5;
Weapon Supplies // ID=3;Optics;BUISOptic;*;50;5;
Weapon Supplies // ID=3;Optics;FNP45_MRDSOptic;*;50;5;
Weapon Supplies // ID=3;Optics;ACOGOptic;*;60;6;
Weapon Supplies // ID=3;Optics;M68Optic;*;50;5;
Weapon Supplies // ID=3;Optics;M4_T3NRDSOptic;*;50;5;
Weapon Supplies // ID=3;Optics;KobraOptic;*;50;5;
Weapon Supplies // ID=3;Optics;KashtanOptic;*;50;5;
Weapon Supplies // ID=3;Optics;PUScopeOptic;*;50;5;
Weapon Supplies // ID=3;Optics;HuntingOptic;*;70;7;
Weapon Supplies // ID=3;Optics;PSO1Optic;*;60;6;
Weapon Supplies // ID=3;Optics;PSO11Optic;*;60;6;
Weapon Supplies // ID=3;Optics;KazuarOptic;*;50;5;
Weapon Supplies // ID=3;Supressors;PistolSuppressor;*;250;25;
Weapon Supplies // ID=3;Supressors;AK_Suppressor;*;500;50;
Weapon Supplies // ID=3;Supressors;M4_Suppressor;*;500;50;
Weapon Supplies // ID=3;Compensators;Mosin_Compensator;*;50;5;
Weapon Supplies // ID=3;Compensators;MP5_Compensator;*;50;5;
Weapon Supplies // ID=3;Bayonets;Mosin_Bayonet;*;50;5;
Weapon Supplies // ID=3;Bayonets;M9A1_Bayonet;*;50;5;
Weapon Supplies // ID=3;Bayonets;AK_Bayonet;*;50;5;
Weapon Supplies // ID=3;Bayonets;SKS_Bayonet;*;50;5;
Weapon Supplies // ID=3;Flashlights;Universallight;*;60;6;
Weapon Supplies // ID=3;Advanced scopes;AD_B13Mount;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_MosinMount;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_ACOG;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_ACOG_MosinMount;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_ACOG_B13;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_ACOG_RMR;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_ACOG_RMR_MosinMount;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_ACOG_RMR_B13;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_DHF5;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_DHF5_MosinMount;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_DHF5_B13;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_MRS;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_MRS_MosinMount;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_MRS_B13;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_NFATACR;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_NFATACR_MosinMount;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_NFATACR_B13;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_NFATACR_1_8;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_NFATACR_1_8_MosinMount;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_NFATACR_1_8_B13;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_OKP7;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_OKP7_MosinMount;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_OKP7_B13;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_Pilad;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_Pilad_MosinMount;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_Pilad_B13;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_PVS4;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_PVS4_MosinMount;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_PVS4_B13;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_RMR;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_RMR_LM;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_RMR_LM_MosinMount;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_RMR_LM_B13;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_RMR_TM;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_RMR_TM_MosinMount;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_RMR_TM_B13;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_SpecterDR;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_SpecterDR_MosinMount;*;150;50;
Weapon Supplies // ID=3;Advanced scopes;AD_SpecterDR_B13;*;150;50;
Clothing Trader // ID=4;Glasses;SportGlasses_Orange;*;30;3;
Clothing Trader // ID=4;Glasses;SportGlasses_Blue;*;30;3;
Clothing Trader // ID=4;Glasses;SportGlasses_Black;*;30;3;
Clothing Trader // ID=4;Glasses;SportGlasses_Green;*;30;3;
